customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,partner,dependents,phone_service,multiple_lines,churn
518,30,Female,6,95.64735449356232,684.1841835724929,Month-to-month,Credit card,No,Yes,No,Yes,No,Yes,No internet service,Yes,No,No,No,No phone service,1
519,46,Male,24,74.99728247480743,2281.009250281806,Two year,Electronic check,DSL,No internet service,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No phone service,0
520,56,Male,0,37.01387650396117,-132.59562615483628,Two year,Electronic check,No,,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,1
521,19,Female,1,72.35298585982844,3012.637409644072,Month-to-month,Electronic check,No,Yes,Yes,No internet service,Yes,No,No,Yes,Yes,Yes,Yes,No,1
522,53,Female,2,22.99946984696752,1841.8461556276798,One year,Mailed check,DSL,No,No,No internet service,No internet service,No internet service,No,No,No,Yes,Yes,No,0
523,35,Female,2,77.51016033662071,5243.092969594733,Month-to-month,Mailed check,No,Yes,No,No internet service,No,Yes,No,No,Yes,Yes,No,No phone service,1
524,53,Male,2,82.70462965977981,4307.91625061611,Two year,Credit card,DSL,No,No,Yes,No internet service,Yes,No internet service,No,Yes,Yes,Yes,Yes,1
525,33,Male,11,53.152880886958926,1818.5509307524833,Month-to-month,Bank transfer,DSL,No internet service,No,No,Yes,No,No,Yes,Yes,Yes,No,No,0
526,17,Female,6,67.47095391911165,1893.662997468685,Two year,Bank transfer,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,No,No phone service,0
527,20,Female,4,104.08314867500573,2995.5815140020295,Two year,Bank transfer,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Yes,No,No,Yes,No phone service,0
528,45,Female,1,54.88506591476127,3703.172609918038,Month-to-month,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,0
529,48,Female,8,43.82184825886799,361.9709425639833,Month-to-month,Electronic check,No,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,Yes,Yes,No phone service,1
530,31,Male,15,94.63326804925197,213.62453464531336,One year,Electronic check,Fiber optic,No internet service,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,0
531,54,Female,8,104.25174381061589,1377.9651944456186,Two year,Mailed check,No,No internet service,No internet service,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,No phone service,0
532,20,Male,0,65.07391343695694,2582.7375831738646,One year,Bank transfer,DSL,No internet service,No,Yes,No,No internet service,Yes,Yes,No,Yes,No,Yes,0
533,44,Male,5,85.22926070816712,2496.8735905075973,Month-to-month,Bank transfer,No,Yes,No internet service,No,No internet service,Yes,Yes,Yes,No,No,No,No phone service,1
534,26,Female,0,91.82951831061763,3069.77145498385,Two year,Credit card,No,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Yes,No,1
535,35,Female,1,50.150315349232315,800.3024716346918,One year,Credit card,DSL,No,No internet service,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,0
536,45,Female,0,55.29388329264263,-316.1438629688764,One year,Bank transfer,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Yes,No,No,0
537,32,Male,4,89.6174902630947,2858.0141953021453,One year,Mailed check,DSL,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No phone service,0
538,39,Female,5,98.70028557417018,1171.8037270347654,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,No,No,Yes,No,Yes,1
539,60,Female,0,76.2576172034871,-18.487864388637945,Month-to-month,Credit card,DSL,No,No internet service,No,No,No,Yes,No,No,No,No,Yes,1
540,36,Male,2,47.403712929958914,2145.063745959382,Month-to-month,Bank transfer,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,No,No,No,Yes,No phone service,0
541,57,Female,3,104.74122223398882,2793.1756882186774,Two year,Mailed check,No,Yes,Yes,Yes,No internet service,No,No internet service,No,Yes,Yes,No,Yes,1
542,28,Male,2,54.38058204376071,,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,Yes,No,Yes,1
543,52,Female,0,58.297244376570966,1542.1516138175107,Two year,Mailed check,DSL,No internet service,No internet service,No,No,No internet service,Yes,No,Yes,No,Yes,Yes,0
544,66,Male,2,71.84675668979243,1840.6377678540935,One year,Mailed check,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,No,No,No,No,No,0
545,7,Female,6,96.08320841429548,1629.417237599217,One year,Credit card,Fiber optic,Yes,Yes,No,Yes,No internet service,No,No,Yes,No,No,No,0
546,33,Female,0,82.07951953104447,651.952888059833,Month-to-month,Mailed check,No,Yes,No internet service,No,No internet service,Yes,No,Yes,No,Yes,No,Yes,1
547,53,Male,0,73.29731000723821,1285.319323009568,One year,Mailed check,DSL,No,No,No,No internet service,No,Yes,Yes,No,No,Yes,No phone service,0
548,41,Male,2,74.26577060236212,2521.2799050138146,Month-to-month,Credit card,No,Yes,Yes,No,Yes,No,No internet service,Yes,No,No,No,No phone service,0
549,50,Female,14,65.87029337286933,2321.6785413765,Two year,Credit card,DSL,No internet service,No internet service,No,Yes,Yes,No internet service,Yes,No,Yes,No,No,0
550,35,Male,5,76.16279029037013,2168.05980596682,One year,Electronic check,Fiber optic,No internet service,No,Yes,No,No,No,No,No,Yes,Yes,No phone service,0
551,46,Male,5,14.408798446113941,1004.8515181466205,Month-to-month,Bank transfer,DSL,No,Yes,Yes,No internet service,No internet service,No,Yes,Yes,No,Yes,Yes,1
552,42,Male,2,59.06785081860403,1818.496837864333,One year,Mailed check,DSL,No internet service,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No phone service,0
553,62,Male,4,69.82643869833562,-177.0650464428545,One year,Credit card,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No internet service,Yes,Yes,No,Yes,No,0
554,48,Female,0,41.97971832760986,2178.47666388539,Month-to-month,Electronic check,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Yes,No,No,Yes,No,1
555,50,Female,5,72.7264663562312,3428.8577078135677,One year,Bank transfer,DSL,Yes,Yes,No internet service,No internet service,No,Yes,Yes,Yes,Yes,Yes,Yes,0
556,38,Male,12,60.910575580277566,525.8678679578943,One year,Credit card,No,Yes,No,No internet service,No,No,No,No,No,Yes,No,No,0
557,37,Male,4,100.1095139663098,1414.0723266822447,One year,Bank transfer,DSL,No,No,No,No,No internet service,Yes,No,Yes,No,No,No,1
558,38,Male,10,96.46039450429713,2329.1067787101297,One year,Bank transfer,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,No,0
559,50,Male,6,55.68388861763674,3252.842634427484,Two year,Mailed check,No,No internet service,No,Yes,No internet service,Yes,Yes,Yes,No,Yes,Yes,No phone service,0
560,38,Female,0,61.983245768666094,1551.7753836998506,One year,Mailed check,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,No,0
561,49,Female,11,63.52104868783215,1307.7496707341038,One year,Credit card,Fiber optic,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No phone service,0
562,76,Male,0,55.966810476807545,31.076857583916762,Month-to-month,Bank transfer,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,No,Yes,Yes,No,No,1
563,58,Male,3,68.90049968056253,2103.4381293081065,Two year,Credit card,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Yes,Yes,Yes,Yes,No,0
564,40,Male,0,49.834358622248196,4042.076040143744,Month-to-month,Credit card,Fiber optic,No,Yes,No internet service,No,No internet service,No,No,Yes,Yes,No,No phone service,1
565,63,Female,0,42.38769330124947,2277.358461964676,Month-to-month,Bank transfer,Fiber optic,No,Yes,No internet service,No,No,No,Yes,No,No,Yes,No phone service,1
566,38,Male,2,77.45422447800537,1977.7210208162867,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,1
567,14,Female,1,77.59059168443622,2322.0823107669853,Two year,Bank transfer,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,No,No,No,No,Yes,0
568,29,Male,3,48.91368480680015,1988.907996051398,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,No,No,Yes,Yes,No phone service,0
569,16,Female,4,82.90710861525199,1186.98562773987,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Yes,Yes,No,No,No,1
570,39,Male,0,52.368445416693376,2823.2799156777055,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,No,Yes,No,Yes,No,Yes,No,Yes,1
571,45,Female,0,70.06330476075962,2225.7615231117543,One year,Electronic check,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,No,Yes,No,No,No phone service,1
572,70,Male,4,81.40688025224912,2017.6132519336572,Month-to-month,Bank transfer,DSL,No,No,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,No phone service,1
573,49,Male,2,64.32774870592574,1024.63397272175,Two year,Mailed check,DSL,Yes,Yes,No internet service,No,No internet service,No,Yes,No,No,No,No,0
574,41,Male,6,74.09481824282268,3303.507931934759,Two year,Mailed check,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,No,No,Yes,No,No phone service,0
575,57,Female,5,54.67140712224857,2664.7027453331098,One year,Mailed check,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes,0
576,11,Male,9,61.07066833143806,1447.079162632698,Two year,Bank transfer,No,Yes,No,No,No,No internet service,Yes,No,No,No,Yes,No,0
577,48,Female,5,60.88281138239319,3001.8248536819374,Two year,Mailed check,DSL,Yes,No,Yes,No internet service,No internet service,Yes,Yes,Yes,No,No,No phone service,0
578,56,Female,2,50.06843306919522,1502.429161614793,One year,Electronic check,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Yes,No,Yes,No,No phone service,0
579,22,Male,5,61.464516737684356,1217.996507488963,Month-to-month,Credit card,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,No,No,No,Yes,No,1
580,62,Male,1,34.02763402272507,1240.2968825197129,One year,Bank transfer,DSL,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,No,Yes,No,0
581,50,Male,1,55.1769250571579,228.93144691190878,Month-to-month,Mailed check,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,1
582,38,Female,7,59.302490132606586,2471.5423804182055,Month-to-month,Electronic check,No,No internet service,No internet service,No,No internet service,Yes,No internet service,No,Yes,No,No,Yes,0
583,54,Male,2,59.8764049500924,168.85512166164995,Two year,Credit card,No,Yes,No internet service,No,No,Yes,No internet service,Yes,No,Yes,Yes,Yes,0
584,79,Female,8,60.17005108258442,771.5561687342374,One year,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,No,Yes,No phone service,0
585,47,Female,8,63.76471600279742,-75.5880090785331,Two year,Mailed check,No,No internet service,No internet service,Yes,Yes,Yes,No,Yes,No,Yes,No,No phone service,0
586,48,Male,9,74.58883036172128,1913.930307209107,Two year,Electronic check,No,No,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,No,No,No,0
587,38,Male,12,82.49034148265045,1849.679539728128,Month-to-month,Credit card,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No phone service,1
588,32,Male,2,52.00469546303466,1673.303786813636,Two year,Mailed check,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Yes,No,Yes,No,No phone service,0
589,57,Male,1,40.93598289221711,957.4223053294238,One year,Credit card,DSL,No internet service,No internet service,Yes,No,Yes,No,Yes,Yes,No,No,No,0
590,32,Male,4,44.15911175513794,827.76624656336,Two year,Electronic check,Fiber optic,No,No,No,Yes,No internet service,No internet service,No,No,No,No,Yes,0
591,46,Male,2,55.255941576101456,2464.3698635465744,Two year,Bank transfer,DSL,No,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,Yes,0
592,37,Female,4,57.961573643669816,1449.4480682915123,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Yes,No,Yes,Yes,Yes,0
593,52,Female,6,49.600078676050856,2316.3583215361446,One year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Yes,No,No,Yes,No phone service,0
594,50,Female,5,39.07766671500211,1114.7513138757777,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,No,No,No,No,No,No,No,No,0
595,60,Male,2,55.877583450516234,2181.0627427710824,Month-to-month,Credit card,Fiber optic,Yes,No,No,No,No internet service,Yes,No,Yes,No,No,Yes,1
596,37,Female,0,68.62853240227943,3303.278037316064,Two year,Bank transfer,Fiber optic,Yes,No,No,Yes,No internet service,No,No,Yes,No,No,No phone service,0
597,40,Female,2,76.90058931671129,,One year,Credit card,DSL,Yes,No,Yes,No internet service,No internet service,No,No,No,No,No,No,0
598,30,Female,0,53.851538937833574,1587.5861817835196,Two year,Mailed check,Fiber optic,No internet service,No internet service,Yes,No internet service,No internet service,No,Yes,No,No,Yes,Yes,0
599,38,Female,11,56.740043557131315,2257.1989703559275,Two year,Bank transfer,No,No,No,No,No internet service,No,No,No,No,Yes,No,Yes,0
600,50,Female,2,46.466033823053785,1759.334825469787,Month-to-month,Credit card,No,Yes,No internet service,No,No,Yes,No internet service,Yes,No,No,No,No,0
601,56,Male,0,64.37121659250447,2007.880184694728,Two year,Bank transfer,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No phone service,0
602,31,Male,0,48.03142731618371,1674.3889478514964,Month-to-month,Bank transfer,No,Yes,No internet service,No internet service,No,No internet service,No internet service,Yes,No,No,Yes,No phone service,1
603,58,Female,5,76.462556264824,1835.6647941146089,One year,Bank transfer,DSL,Yes,No,No,Yes,No internet service,No,Yes,Yes,No,No,Yes,0
604,65,Female,5,29.282670161317775,2212.0933530741754,Two year,Credit card,DSL,No,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,No,0
605,51,Female,2,57.80740655095075,1006.6413004180494,One year,Electronic check,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No phone service,0
606,73,Male,0,71.02214678383484,984.1211730100217,One year,Bank transfer,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0
607,33,Male,2,68.67669032645009,611.4574461687889,Two year,Bank transfer,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Yes,No,Yes,No,No,0
608,26,Female,1,118.86067327960993,399.7288954962901,Month-to-month,Mailed check,No,Yes,Yes,No,No,Yes,No internet service,No,No,No,Yes,Yes,1
609,18,Male,5,71.99600049135815,782.7173077795208,One year,Electronic check,No,No internet service,No internet service,Yes,No internet service,No,Yes,No,No,Yes,No,No,0
610,67,Male,4,44.91890806315979,2159.462506804129,One year,Credit card,DSL,No,No,Yes,No,No internet service,No internet service,No,Yes,No,Yes,No,0
611,54,Female,2,63.09071505821854,1107.212484508116,Two year,Mailed check,No,No,No internet service,No,No,No internet service,No,Yes,Yes,No,Yes,No,0
612,44,Male,1,29.475073330670966,2513.6144642310965,Two year,Bank transfer,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No phone service,0
613,49,Male,22,63.38800501406478,2034.713748752562,Two year,Mailed check,No,Yes,No internet service,No internet service,Yes,No,Yes,Yes,Yes,Yes,No,Yes,0
614,28,Female,3,48.33887885998483,31.49578656194626,Two year,Mailed check,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Yes,Yes,No,No,Yes,0
615,81,Male,5,83.30780551120324,2654.97558422169,Two year,Bank transfer,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,No,No,Yes,Yes,No,0
616,46,Male,0,54.0091945080893,,Two year,Electronic check,No,No internet service,No,No,Yes,No internet service,Yes,Yes,No,Yes,Yes,No,0
617,46,Female,3,62.664681684095065,1006.1373251651466,Month-to-month,Electronic check,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Yes,No,No,No,No phone service,1
618,55,Male,0,52.288843171911935,2420.1915428949915,One year,Mailed check,No,No,Yes,No internet service,No internet service,No,No,Yes,Yes,No,Yes,Yes,0
619,52,Male,3,99.77702703706663,1143.501762590801,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,No,No,No,Yes,No phone service,1
620,48,Female,16,58.57514467764177,,Month-to-month,Credit card,DSL,No,Yes,No internet service,No,Yes,No internet service,Yes,No,No,No,Yes,0
621,33,Female,2,101.65114086958403,735.5015930450343,Two year,Mailed check,No,No,No,No internet service,No internet service,Yes,No internet service,No,No,No,No,No phone service,0
622,52,Female,0,81.28303524236533,206.89354746542313,One year,Credit card,No,No internet service,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,0
623,73,Male,0,74.64133454670772,1617.1828103870314,Month-to-month,Mailed check,Fiber optic,No,No internet service,Yes,No internet service,No,No,Yes,Yes,No,No,No phone service,0
624,65,Female,2,72.3746629463504,1876.271053725164,Two year,Mailed check,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Yes,No,No,Yes,No,0
625,68,Male,0,72.87594596432503,1602.320306385396,Two year,Bank transfer,DSL,No,No internet service,No internet service,Yes,No internet service,No,Yes,No,No,No,Yes,0
626,37,Female,0,26.446548413087797,815.9694417774406,One year,Bank transfer,No,Yes,Yes,No internet service,No internet service,No,No,Yes,Yes,Yes,No,Yes,0
627,30,Male,7,59.42233211698487,1600.100937868863,Month-to-month,Credit card,No,No internet service,No,No,No internet service,No internet service,Yes,No,Yes,No,Yes,No,1
628,43,Female,3,81.90315942368643,2269.294752580734,Month-to-month,Credit card,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,No,No,No,Yes,Yes,1
629,45,Female,1,64.02205633051788,1955.106969877463,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No phone service,1
630,61,Female,11,36.896203063928496,2182.501030599213,Two year,Bank transfer,DSL,Yes,No internet service,No,No,Yes,No,No,No,No,No,No,0
631,19,Female,0,63.951910988450614,1329.8847995457672,One year,Mailed check,No,No,No internet service,No,No internet service,No,No,No,No,No,Yes,Yes,0
632,67,Male,15,99.08211032510982,3171.7179147161596,One year,Mailed check,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,No,Yes,No,No,No phone service,0
633,42,Female,1,89.93783431069438,823.8266634452193,Month-to-month,Electronic check,DSL,No,Yes,No,No internet service,Yes,No,No,No,Yes,Yes,No phone service,1
634,38,Female,10,63.759919812679364,2487.5602970867185,Two year,Bank transfer,DSL,No,No internet service,Yes,No internet service,No,Yes,No,No,Yes,No,Yes,0
635,29,Male,4,84.02898554116173,3181.8910929599615,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,No,Yes,No,Yes,Yes,1
636,20,Female,8,57.669859592638964,2480.9080927488953,One year,Electronic check,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,No,No,No,No,No phone service,0
637,57,Male,20,30.92256826346562,1797.47577293517,Two year,Electronic check,DSL,No,No internet service,Yes,No,No internet service,No,Yes,Yes,No,No,No,0
638,46,Female,1,46.51068023740891,1471.702953337021,Month-to-month,Mailed check,DSL,Yes,No internet service,Yes,No internet service,No,No,Yes,No,Yes,Yes,Yes,1
639,25,Female,16,96.25777537016396,3036.087651046256,Month-to-month,Mailed check,No,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,No,Yes,Yes,Yes,1
640,25,Female,2,59.52013836341391,577.025074738327,Two year,Credit card,DSL,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,No,No,0
641,39,Male,2,60.13232041249964,1029.8757396203564,One year,Bank transfer,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,Yes,Yes,No,0
642,70,Female,2,59.00323607450239,1602.4422345082785,Two year,Credit card,No,No,Yes,No internet service,No internet service,Yes,No internet service,No,Yes,Yes,No,Yes,0
643,41,Female,3,103.08273179146013,3237.6537575119983,Month-to-month,Electronic check,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,No,Yes,Yes,No,No,1
644,22,Female,0,97.51917830724126,2379.767636040896,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Yes,Yes,No,No,No phone service,1
645,41,Male,4,109.37560466896268,1031.9542414897546,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,No phone service,1
646,40,Male,3,61.819095791998976,1689.6922946150962,Month-to-month,Electronic check,No,No internet service,Yes,Yes,No,No internet service,No internet service,Yes,No,No,No,No phone service,1
647,4,Female,7,70.9124897749419,1385.6768559037055,One year,Bank transfer,DSL,Yes,No,No internet service,No,No,No,No,Yes,Yes,No,Yes,0
648,44,Male,8,34.66714901158418,1290.211007766465,One year,Mailed check,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,No,No,No,No,No,0
649,41,Female,2,94.53868852236549,2978.8895585567793,Month-to-month,Credit card,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,Yes,Yes,Yes,No,No phone service,1
650,55,Female,1,41.6444089746413,628.2568707364944,One year,Bank transfer,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Yes,No,No,Yes,No,0
651,72,Female,1,69.33551127525259,3608.7808557343733,One year,Credit card,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Yes,No,No,Yes,No phone service,0
652,61,Female,1,43.053949447343115,2828.229690184623,One year,Electronic check,DSL,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,No,No,No,0
653,40,Female,0,53.22266346522608,3090.8616706036983,Month-to-month,Bank transfer,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Yes,No,Yes,Yes,No phone service,1
654,28,Female,2,48.254751379005995,1537.0604879747416,Two year,Credit card,DSL,No,No,No,Yes,No internet service,No internet service,Yes,No,Yes,Yes,No phone service,0
655,83,Female,1,52.84249478648364,1850.0592809208906,Two year,Bank transfer,DSL,,No,No internet service,No,No internet service,No internet service,No,No,Yes,No,No phone service,0
656,45,Male,16,54.21754593702043,566.8481854752881,Two year,Electronic check,Fiber optic,Yes,No,No internet service,Yes,No,No internet service,No,Yes,No,Yes,No phone service,0
657,45,Male,4,54.03462410149846,1475.337592933197,Month-to-month,Bank transfer,No,Yes,Yes,No internet service,No,Yes,Yes,No,Yes,No,Yes,No phone service,1
658,44,Male,2,81.66667823560614,2493.654847643151,One year,Credit card,No,Yes,No,Yes,No internet service,No internet service,No,No,No,No,Yes,No phone service,0
659,47,Male,4,42.9027441387496,3296.0630617813963,One year,Electronic check,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,No phone service,0
660,42,Male,0,69.41082854027734,892.8431831975483,Month-to-month,Mailed check,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,No phone service,1
661,36,Male,2,89.35918304611117,1634.4940630147341,Month-to-month,Credit card,No,No internet service,No internet service,Yes,Yes,No,No,No,No,No,Yes,No phone service,1
662,36,Male,4,54.73607270973208,1848.7007797674778,Two year,Credit card,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,0
663,44,Female,3,50.641622185047964,604.2107978075148,Two year,Electronic check,Fiber optic,,No internet service,Yes,No,No internet service,No internet service,No,Yes,Yes,Yes,No,0
664,36,Female,2,60.389507496394984,2591.3492417584002,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Yes,Yes,Yes,No,Yes,1
665,34,Female,25,88.59450416721421,1276.0096682573908,Two year,Mailed check,DSL,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No phone service,0
666,46,Female,10,68.88215261906716,1804.609648822976,One year,Credit card,DSL,Yes,No,No,Yes,Yes,No internet service,Yes,No,No,No,No,0
667,41,Male,4,54.375714107848026,1548.0506280881223,Month-to-month,Electronic check,No,No,Yes,No internet service,No,No internet service,No,No,Yes,Yes,Yes,No,0
668,67,Male,4,74.67753302376079,1210.6614942803258,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,1
669,5,Female,4,42.95415700327153,,One year,Mailed check,No,Yes,No,No,Yes,Yes,No internet service,No,Yes,No,No,No,0
670,61,Female,1,78.62719020885896,1784.3904214319775,One year,Electronic check,DSL,No,Yes,No,No internet service,No,No,No,No,No,No,No,0
671,63,Male,2,73.17214615403535,1628.1421177213344,One year,Credit card,DSL,No,No,Yes,No internet service,No,No,No,No,Yes,No,No,0
672,13,Female,0,58.84383057722232,1271.538378319657,Two year,Bank transfer,No,No internet service,No,No internet service,No,Yes,No,Yes,No,Yes,Yes,Yes,0
673,39,Female,3,48.22828403105538,2319.5246707829556,Month-to-month,Bank transfer,DSL,No internet service,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,1
674,39,Female,3,47.266381554330856,3653.617268492285,Two year,Mailed check,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,Yes,Yes,0
675,23,Female,1,75.69634672691821,2139.8872328391276,One year,Bank transfer,No,No,No internet service,No internet service,No internet service,No,Yes,No,No,No,No,Yes,0
676,33,Male,16,89.57961004978124,2996.118214911129,Two year,Bank transfer,Fiber optic,No,Yes,No internet service,No,No,Yes,No,Yes,No,Yes,No phone service,0
677,28,Female,12,52.25384505942411,609.7780748465373,One year,Electronic check,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,No,Yes,No phone service,0
678,71,Female,6,74.16773407102968,2157.7614392937694,Two year,Mailed check,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,No,Yes,Yes,No,No phone service,0
679,59,Male,3,23.259459627958627,902.6316810289334,Two year,Credit card,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Yes,Yes,No,0
680,64,Male,10,53.30764538685601,523.0750724680986,One year,Mailed check,No,Yes,No internet service,Yes,No,No,No,Yes,Yes,No,No,No phone service,0
681,55,Female,0,64.37882134258196,1260.6285925409638,Two year,Electronic check,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,0
682,28,Male,7,46.80633166036333,3191.899334413573,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,Yes,No,No,No,No,No,No,No,No,1
683,37,Female,0,46.26987250420808,2950.0158286696455,Two year,Credit card,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,No phone service,0
684,52,Female,7,51.64440887062227,2243.0047220543997,Two year,Mailed check,Fiber optic,Yes,No,Yes,Yes,No internet service,No internet service,No,No,No,No,No phone service,0
685,26,Male,1,70.84385456652747,467.2994401100691,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Yes,Yes,No,Yes,Yes,1
686,55,Female,10,61.253419631872504,1803.7193486120632,One year,Mailed check,DSL,No,No,Yes,No,Yes,No internet service,Yes,No,No,No,Yes,0
687,41,Female,14,20.235375333500556,2301.7000089017356,Month-to-month,Credit card,No,No,No internet service,No,No internet service,Yes,No internet service,No,No,No,No,No,0
688,39,Female,0,22.585996947298675,2175.536229578598,Two year,Mailed check,DSL,No internet service,Yes,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,No,0
689,55,Female,3,52.86269644285649,156.20641651925416,One year,Mailed check,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No phone service,0
690,51,Male,19,74.15373172107104,1109.6821519801283,Two year,Mailed check,No,No internet service,Yes,No internet service,Yes,Yes,No internet service,Yes,No,No,No,No phone service,0
