,Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu brand,SSD,HDD,GPU brand,os
726,Dell,Notebook,8,2.2,38308.32,0,0,141.21199808219862,Intel Core i5,128,1024,AMD,Windows
727,Dell,2 in 1 Convertible,4,1.71,34578.72,1,0,165.6321180513006,Intel Core i3,0,1024,Intel,Windows
728,Dell,Notebook,8,2.32,31409.6256,0,0,100.45466986113651,Intel Core i5,0,1024,AMD,Others/No Os/Linux
729,HP,Notebook,4,2.1,26053.92,0,0,141.21199808219862,AMD Processor,0,1024,AMD,Windows
730,Acer,Gaming,16,4.2,103096.8,0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
731,Dell,Notebook,12,2.25,34578.72,0,0,100.45466986113651,Intel Core i5,0,1024,Intel,Windows
732,HP,Notebook,6,2.1,34632.0,0,0,141.21199808219862,AMD Processor,128,1024,AMD,Windows
733,Acer,Notebook,4,2.4,29783.52,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
734,Lenovo,Notebook,8,1.44,51148.8,0,1,165.6321180513006,Intel Core i5,256,0,Intel,Windows
735,Lenovo,Notebook,4,1.85,41505.12,0,0,141.21199808219862,Intel Core i7,0,1024,Intel,Windows
736,HP,Workstation,16,2.6,128884.32,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
737,Dell,2 in 1 Convertible,8,1.55,35111.52,1,0,165.6321180513006,Intel Core i5,0,1024,Intel,Windows
738,MSI,Gaming,16,1.8,111593.8944,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
739,Acer,Notebook,4,2.4,21887.424,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
740,Dell,Notebook,8,2.0,64308.96,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
741,Dell,Notebook,8,2.0,35431.2,0,0,100.45466986113651,Intel Core i3,256,0,Intel,Windows
742,Toshiba,Notebook,8,1.25,81784.8,1,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
743,Lenovo,2 in 1 Convertible,8,1.7,53226.72,1,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
744,Lenovo,Workstation,16,2.5,175770.72,0,1,282.42399616439724,Intel Core i7,1,0,Nvidia,Windows
745,Acer,Notebook,2,1.68,17582.399999999998,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
746,Samsung,Ultrabook,16,0.81,87858.72,0,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
747,HP,Notebook,8,1.86,28717.92,0,0,141.21199808219862,Intel Core i3,256,0,Intel,Windows
748,Dell,Notebook,8,1.6,60031.1088,0,0,111.93520355955211,Intel Core i5,256,0,Intel,Windows
749,HP,Workstation,16,3.0,233845.92,0,1,127.33567457123111,Other Intel Processor,256,0,Nvidia,Windows
750,Lenovo,Netbook,4,1.4,25308.0,1,0,135.0942111925629,Intel Celeron Dual,128,0,Intel,Windows
751,HP,Notebook,8,1.84,101232.0,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
752,Asus,Notebook,4,2.45,30849.12,0,0,100.45466986113651,Intel Core i5,0,1024,Nvidia,Others/No Os/Linux
753,Lenovo,Ultrabook,4,1.7,58394.88,0,0,157.3505121487356,Intel Core i5,180,0,Intel,Windows
754,Asus,Notebook,4,2.37,45282.672,0,0,100.45466986113651,Intel Core i7,256,0,Intel,Windows
755,Lenovo,2 in 1 Convertible,8,1.3,63882.72,1,1,276.053530085501,Intel Core i5,256,0,Intel,Windows
756,HP,Notebook,8,2.2,58554.72,0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
757,HP,Workstation,8,2.59,83170.08,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
758,Dell,Gaming,16,4.42,152859.7872,0,1,282.42399616439724,Intel Core i7,256,1024,Nvidia,Windows
759,Acer,Notebook,4,2.1,31914.72,0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
760,Lenovo,Gaming,8,2.5,55837.44,0,1,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
761,Dell,Ultrabook,16,1.18,99047.52,0,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
762,Google,Ultrabook,8,1.1,83063.52,1,0,234.50740003017813,Intel Core i5,256,0,Intel,Others/No Os/Linux
763,Asus,Ultrabook,8,1.2,60153.12,0,1,276.053530085501,Intel Core i5,256,0,Intel,Windows
764,Dell,Notebook,4,1.65,45234.72,0,0,117.82653006268643,Intel Core i3,0,500,Intel,Windows
765,Acer,Notebook,4,1.6,34898.4,0,0,117.82653006268643,Intel Core i5,128,0,Intel,Windows
766,Asus,Notebook,4,2.8,25059.715199999995,0,0,90.58340172449303,Other Intel Processor,0,1024,Nvidia,Windows
767,Dell,Gaming,16,2.72,58554.72,1,1,282.42399616439724,Intel Core i7,128,1024,Nvidia,Windows
768,Samsung,Ultrabook,8,1.31,85194.72,1,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
769,Acer,Notebook,4,2.1,15877.44,0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Others/No Os/Linux
770,Dell,Notebook,16,2.3,62938.0656,0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
771,Samsung,2 in 1 Convertible,16,1.71,95850.72,1,0,146.86047800548656,Intel Core i7,256,0,AMD,Windows
772,Toshiba,Notebook,4,1.75,54345.6,0,1,111.93520355955211,Intel Core i5,128,0,Intel,Windows
773,Dell,Gaming,8,2.62,58554.72,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
774,HP,Ultrabook,4,1.26,66280.31999999999,0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
775,Asus,2 in 1 Convertible,12,2.3,44701.92,1,0,141.21199808219862,Intel Core i7,0,2048,Nvidia,Windows
776,Lenovo,Notebook,16,2.5,126273.6,0,0,282.42399616439724,Intel Core i7,512,0,Nvidia,Windows
777,Acer,Notebook,4,1.8,33886.08,0,1,157.3505121487356,Intel Core i3,128,0,Intel,Windows
778,Razer,Gaming,16,1.95,154458.72,0,0,157.3505121487356,Intel Core i7,512,0,Nvidia,Windows
779,Asus,Notebook,8,2.0,31003.632,0,0,141.21199808219862,Other Intel Processor,128,0,Intel,Windows
780,Dell,Gaming,32,4.42,191211.264,0,1,127.33567457123111,Intel Core i7,1,1024,Nvidia,Windows
781,Asus,Gaming,16,4.3,125208.0,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
782,Toshiba,Ultrabook,16,1.47,93985.92,0,1,157.3505121487356,Intel Core i7,512,0,Nvidia,Windows
783,Lenovo,Notebook,8,2.2,17529.12,0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Others/No Os/Linux
784,Lenovo,Ultrabook,16,1.7,122490.72,0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
785,MSI,Gaming,16,1.6,100752.48,0,1,157.3505121487356,Intel Core i7,256,1024,Nvidia,Windows
786,MSI,Gaming,8,2.2,58021.92,0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
787,Lenovo,Gaming,4,2.4,53226.72,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
788,Acer,Gaming,16,4.2,122490.72,0,1,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
789,Dell,Gaming,8,2.62,52480.8,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
790,Asus,Gaming,8,2.24,71341.92,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
791,Vero,Notebook,4,1.22,10810.512,0,0,157.3505121487356,Intel Celeron Dual,0,0,Intel,Windows
792,Lenovo,2 in 1 Convertible,8,1.37,104961.6,1,1,165.6321180513006,Intel Core i7,512,0,Intel,Windows
793,Lenovo,2 in 1 Convertible,8,2.08,51095.52,1,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
794,Apple,Ultrabook,8,0.92,62071.2,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
795,Lenovo,2 in 1 Convertible,8,1.42,124142.4,1,1,209.8006828649808,Intel Core i5,256,0,Intel,Windows
796,Asus,Notebook,4,1.63,15930.72,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Windows
797,Dell,Notebook,8,1.95,43156.8,0,0,100.45466986113651,Intel Core i5,128,0,Intel,Windows
798,Lenovo,2 in 1 Convertible,8,1.38,71874.72,1,1,158.48253022174808,Intel Core i7,256,0,Intel,Windows
799,Dell,Notebook,8,2.0,39373.92,0,0,141.21199808219862,Intel Core i3,256,0,AMD,Windows
800,HP,Workstation,8,3.14,110017.872,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
801,Asus,Notebook,8,2.37,58554.72,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
802,Dell,Ultrabook,8,1.29,79866.72,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
803,Dell,Notebook,8,2.06,93186.72,1,0,282.42399616439724,Intel Core i5,256,0,Nvidia,Windows
804,Dell,Netbook,4,1.63,39640.32,0,0,135.0942111925629,Other Intel Processor,128,0,Intel,Windows
805,HP,Netbook,8,1.26,74005.92,0,0,125.36742798669837,Intel Core i5,256,0,Intel,Windows
806,Toshiba,Notebook,4,2.1,41558.4,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
807,HP,Notebook,8,2.04,33513.119999999995,0,0,100.45466986113651,AMD Processor,0,2048,AMD,Windows
808,Dell,Gaming,16,2.62,89457.12,0,0,282.42399616439724,Intel Core i7,512,0,Nvidia,Windows
809,Lenovo,Notebook,4,2.4,32447.52,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Windows
810,HP,Gaming,12,3.74,93186.72,0,1,127.33567457123111,Intel Core i7,0,1024,AMD,Windows
811,MSI,Gaming,16,2.9,128671.2,0,0,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
812,Samsung,Ultrabook,8,0.81,79866.72,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
813,Dell,Notebook,8,1.98,51202.08,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
814,Dell,Notebook,8,2.18,42081.0768,0,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
815,Lenovo,Ultrabook,8,1.32,99047.52,0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
816,Razer,Ultrabook,16,1.29,95850.72,1,1,352.4651472131677,Intel Core i7,512,0,Intel,Windows
817,HP,Netbook,4,1.23,20512.8,0,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
818,Dell,Gaming,16,4.36,133467.4656,0,1,127.33567457123111,Intel Core i7,128,1024,Nvidia,Windows
819,Dell,Notebook,4,1.76,40226.4,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
820,Lenovo,Notebook,4,2.1,26101.872,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
821,Toshiba,Ultrabook,4,1.25,58075.2,0,0,111.93520355955211,Intel Core i5,128,0,Intel,Windows
822,Lenovo,Ultrabook,8,1.13,133146.72,0,1,157.3505121487356,Intel Core i7,512,0,Intel,Windows
823,MSI,Gaming,8,2.4,63882.72,0,0,141.21199808219862,Intel Core i5,256,0,Nvidia,Windows
824,Lenovo,Ultrabook,8,1.13,99900.0,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
825,Toshiba,Notebook,4,1.75,26586.72,0,0,111.93520355955211,Other Intel Processor,128,0,Intel,Windows
826,Asus,2 in 1 Convertible,8,1.1,72354.23999999999,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
827,Dell,Notebook,4,1.76,31168.8,0,0,111.93520355955211,Intel Core i3,0,500,Intel,Windows
828,Acer,Netbook,4,1.35,18914.4,0,1,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
829,Acer,Notebook,8,1.5,32980.32,0,1,157.3505121487356,Intel Core i3,128,0,Intel,Windows
830,Razer,Gaming,32,3.49,292986.72,1,0,254.67134914246222,Intel Core i7,512,0,Nvidia,Windows
831,Lenovo,Ultrabook,16,1.1,111834.72,0,1,209.8006828649808,Intel Core i7,512,0,Intel,Windows
832,Asus,Notebook,4,2.1,27652.32,0,0,141.21199808219862,Intel Core i5,0,1024,Nvidia,Others/No Os/Linux
833,Lenovo,Notebook,8,1.7,63190.08,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
834,Lenovo,Notebook,8,1.32,87912.0,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
835,Dell,Gaming,16,3.21,147832.28639999998,0,0,141.21199808219862,Intel Core i7,256,1024,Nvidia,Windows
836,Asus,Gaming,16,2.9,128884.32,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
837,Toshiba,Notebook,4,2.0,35644.32,0,0,100.45466986113651,Intel Core i3,0,500,Intel,Windows
838,Lenovo,Notebook,4,1.5,17316.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No Os/Linux
839,Asus,Notebook,8,2.3,31435.2,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
840,Asus,Gaming,16,2.73,95850.72,0,0,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
841,Dell,Gaming,32,4.42,163723.57919999998,0,1,127.33567457123111,Intel Core i7,512,1024,Nvidia,Windows
842,HP,Notebook,8,2.63,48484.8,0,0,106.11306214269258,Intel Core i5,0,1024,Nvidia,Windows
843,Dell,Notebook,8,2.18,38041.3872,0,0,100.45466986113651,Intel Core i5,128,0,Intel,Windows
844,HP,Ultrabook,8,1.54,99633.6,0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
845,Dell,Notebook,4,2.18,39373.92,0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
846,HP,2 in 1 Convertible,4,1.4,32767.2,1,0,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
847,Asus,Ultrabook,8,1.45,54665.28,0,1,165.6321180513006,Intel Core i5,512,0,Nvidia,Windows
848,HP,2 in 1 Convertible,8,1.28,121318.56,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
849,HP,Ultrabook,8,1.54,78215.04,0,0,157.3505121487356,Intel Core i7,512,0,Intel,Windows
850,HP,Notebook,4,1.86,15930.72,0,0,100.45466986113651,Intel Celeron Dual,128,0,Intel,Others/No Os/Linux
851,Asus,Gaming,16,2.1,101178.72,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
852,Dell,Notebook,8,2.83,46087.2,0,0,127.33567457123111,Intel Core i7,0,1024,AMD,Others/No Os/Linux
853,Lenovo,Ultrabook,8,1.96,101391.84,0,1,157.3505121487356,Intel Core i7,256,0,Nvidia,Windows
854,Asus,Notebook,8,2.3,41931.36,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
855,Dell,Notebook,8,1.9,50349.6,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
856,Asus,Notebook,4,2.0,23922.72,0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
857,HP,2 in 1 Convertible,8,1.28,136343.52,1,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
858,Dell,Notebook,8,1.62,34578.72,1,0,165.6321180513006,Intel Core i5,0,1024,Intel,Windows
859,Lenovo,Notebook,4,2.2,24988.32,0,0,141.21199808219862,Intel Core i3,0,1024,Intel,Others/No Os/Linux
860,Lenovo,Notebook,8,2.3,45323.1648,0,1,141.21199808219862,Intel Core i5,0,1024,Intel,Windows
861,HP,Notebook,8,1.84,71874.72,0,0,141.21199808219862,Intel Core i5,256,0,AMD,Windows
862,Toshiba,Notebook,4,1.05,68464.8,0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
863,Lenovo,Gaming,8,2.5,54185.76,0,1,141.21199808219862,Intel Core i5,0,1024,Nvidia,Others/No Os/Linux
864,Dell,Ultrabook,16,1.29,119347.2,1,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
865,HP,Notebook,4,2.07,48484.8,0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
866,Toshiba,Ultrabook,8,1.2,58341.6,0,0,117.82653006268643,Intel Core i5,256,0,Intel,Windows
867,Lenovo,2 in 1 Convertible,8,1.37,103896.0,1,1,165.6321180513006,Intel Core i7,256,0,Intel,Windows
868,Acer,Notebook,8,1.56,48058.56,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
869,Dell,Workstation,8,2.23,94731.84,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
870,Lenovo,Notebook,4,2.38,56210.4,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
871,Lenovo,Notebook,4,2.2,25521.12,0,0,141.21199808219862,Intel Core i3,0,1024,AMD,Others/No Os/Linux
872,Toshiba,Notebook,8,2.0,73952.64,0,1,141.21199808219862,Intel Core i7,256,0,Intel,Windows
873,Lenovo,Notebook,4,1.44,39160.8,0,1,165.6321180513006,Intel Core i3,180,0,Intel,Windows
874,Samsung,Ultrabook,16,1.23,98514.72,0,0,146.86047800548656,Intel Core i7,256,0,Nvidia,Windows
875,Dell,Ultrabook,8,1.6,90043.2,0,0,176.23257360658386,Intel Core i7,256,0,Intel,Windows
876,Asus,Notebook,4,2.0,21258.1872,0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Others/No Os/Linux
877,Xiaomi,Ultrabook,8,1.28,49816.8,0,1,165.6321180513006,Intel Core i5,256,0,Nvidia,Windows
878,Dell,Notebook,4,2.18,48618.0,0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
879,HP,Notebook,4,2.04,44701.92,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
880,HP,2 in 1 Convertible,4,1.28,90576.0,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
881,HP,2 in 1 Convertible,4,2.3,36486.14399999999,1,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
882,Asus,Notebook,4,1.65,18541.44,0,0,111.1413368676404,Intel Celeron Dual,0,0,Intel,Windows
883,Lenovo,Notebook,8,2.2,35644.32,0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
884,Dell,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
885,HP,2 in 1 Convertible,4,1.28,95850.72,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
886,Dell,Notebook,4,2.18,24279.696,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No Os/Linux
887,Asus,Gaming,12,2.2,72988.272,0,0,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
888,Acer,Netbook,4,1.25,15824.16,0,1,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
889,Lenovo,Notebook,4,2.8,20193.12,0,0,106.11306214269258,AMD Processor,0,500,AMD,Windows
890,HP,Notebook,4,1.95,67399.2,0,0,157.3505121487356,Intel Core i5,128,0,Intel,Windows
891,HP,2 in 1 Convertible,16,1.42,74538.72,1,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
892,Samsung,Ultrabook,8,1.17,90522.72,0,0,146.86047800548656,Intel Core i7,256,0,Intel,Windows
893,Lenovo,Ultrabook,8,1.32,95850.72,0,1,157.3505121487356,Intel Core i5,256,0,Intel,Windows
894,MSI,Gaming,16,2.43,141138.72,0,1,254.67134914246222,Intel Core i7,512,2048,Nvidia,Windows
895,Toshiba,Notebook,8,1.05,78588.0,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
896,Dell,Gaming,8,2.62,49497.12,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No Os/Linux
897,HP,Notebook,8,2.04,47952.0,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
898,Dell,Notebook,4,2.18,32713.92,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Windows
899,Dell,Notebook,8,1.9,49816.8,0,0,141.21199808219862,Intel Core i5,0,500,Intel,Windows
900,Dell,2 in 1 Convertible,8,1.24,107257.968,1,0,276.053530085501,Intel Core i7,512,0,Intel,Windows
901,Asus,Gaming,32,3.58,68145.12,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
902,Dell,2 in 1 Convertible,16,1.22,87858.72,1,0,165.6321180513006,Intel Core i7,256,0,Intel,Windows
903,Lenovo,Ultrabook,8,1.13,109170.72,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
904,Lenovo,Notebook,8,1.95,104588.1072,0,1,141.21199808219862,Intel Core i5,512,0,Intel,Windows
905,LG,Ultrabook,16,1.08,111834.72,1,1,141.21199808219862,Intel Core i7,512,0,Intel,Windows
906,HP,Netbook,8,1.26,79014.23999999999,0,0,176.23257360658386,Intel Core i7,512,0,Intel,Windows
907,Acer,Notebook,4,2.2,19127.52,0,1,141.21199808219862,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
908,Lenovo,Notebook,8,2.6,42037.92,0,1,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
909,LG,Ultrabook,8,0.98,101178.72,1,1,157.3505121487356,Intel Core i7,512,0,Intel,Windows
910,Dell,Notebook,8,1.6,64202.4,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
911,HP,Ultrabook,8,1.09,165168.0,1,0,352.4651472131677,Other Intel Processor,240,0,Intel,Windows
912,Lenovo,Notebook,6,2.2,42037.92,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
913,HP,Notebook,8,2.04,54291.78719999999,0,0,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
914,Acer,Notebook,4,2.4,26586.72,0,0,141.21199808219862,Intel Core i3,0,1024,Intel,Windows
915,Lenovo,Notebook,4,1.44,46939.68,0,0,165.6321180513006,Intel Core i5,128,0,Intel,Windows
916,HP,Notebook,8,1.49,51148.8,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
917,MSI,Gaming,16,2.7,85194.72,0,0,127.33567457123111,Intel Core i7,256,1024,Nvidia,Windows
918,Dell,Gaming,16,2.6,71874.72,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
919,MSI,Gaming,8,2.2,59668.804800000005,0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
920,Dell,Notebook,4,2.18,36496.2672,0,0,100.45466986113651,Intel Core i5,0,1024,AMD,Windows
921,HP,Ultrabook,8,1.84,69103.62719999999,0,0,141.21199808219862,Intel Core i7,256,0,AMD,Windows
922,HP,Ultrabook,8,1.39,61218.72,1,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
923,Toshiba,Notebook,16,2.4,105228.0,0,1,141.21199808219862,Intel Core i7,256,0,Nvidia,Windows
924,Lenovo,2 in 1 Convertible,8,1.37,97236.0,1,1,165.6321180513006,Intel Core i5,512,0,Intel,Windows
925,Dell,Notebook,4,1.95,38889.072,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
926,Lenovo,Ultrabook,8,1.36,87912.0,0,1,176.23257360658386,Intel Core i7,256,0,Intel,Windows
927,HP,Notebook,8,2.31,62071.2,0,0,141.21199808219862,Intel Core i5,256,0,Intel,Windows
928,Dell,Notebook,4,2.18,37725.4368,0,0,100.45466986113651,Intel Core i5,0,1024,Intel,Windows
929,HP,Notebook,4,1.95,61218.72,0,0,111.93520355955211,Intel Core i5,0,500,Intel,Windows
930,Lenovo,Notebook,4,2.2,16463.52,0,0,100.45466986113651,Other Intel Processor,0,1024,Intel,Windows
931,HP,Ultrabook,4,1.26,84129.12,0,0,176.23257360658386,Intel Core i5,0,500,Intel,Windows
932,HP,Notebook,4,1.86,15392.592,0,0,100.45466986113651,Intel Celeron Dual,0,1024,Intel,Others/No Os/Linux
933,Lenovo,2 in 1 Convertible,16,1.3,95850.72,1,1,276.053530085501,Intel Core i7,1,0,Intel,Windows
934,Toshiba,Notebook,4,1.47,58874.4,0,1,157.3505121487356,Intel Core i5,128,0,Intel,Windows
935,HP,Netbook,8,1.26,88924.31999999999,0,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
936,Dell,Notebook,4,2.18,29762.208,0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
937,MSI,Gaming,8,2.2,63882.72,0,0,141.21199808219862,Intel Core i7,128,1024,Nvidia,Windows
938,Dell,Ultrabook,8,1.36,87325.92,0,0,157.3505121487356,Intel Core i5,256,0,Intel,Windows
939,Dell,Gaming,16,4.36,146946.24,0,0,169.78089942830815,Intel Core i7,512,1024,Nvidia,Windows
940,HP,Gaming,8,2.75,74538.72,0,1,127.33567457123111,Intel Core i5,128,1024,Nvidia,Windows
941,Asus,Notebook,4,2.8,28238.4,0,0,106.11306214269258,Other Intel Processor,0,1024,Nvidia,Windows
942,Acer,Notebook,4,2.23,32980.32,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
943,Toshiba,Notebook,8,2.2,59620.32,0,0,100.45466986113651,Intel Core i5,256,0,Intel,Windows
944,Lenovo,2 in 1 Convertible,8,1.1,69210.72,1,1,194.94753717542463,Other Intel Processor,256,0,Intel,Windows
945,Lenovo,Gaming,16,2.5,53226.72,0,1,141.21199808219862,AMD Processor,512,1024,AMD,Windows
946,Dell,Ultrabook,8,1.36,78438.816,1,0,176.23257360658386,Intel Core i5,256,0,Intel,Windows
947,Lenovo,Notebook,8,2.2,36496.8,0,0,141.21199808219862,Intel Core i7,0,1024,Nvidia,Others/No Os/Linux
948,Dell,Notebook,4,2.36,35111.52,0,0,106.11306214269258,Intel Core i3,0,1024,AMD,Windows
949,Acer,Notebook,4,1.68,18594.72,0,0,111.93520355955211,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
950,HP,Workstation,8,2.0,119826.72,0,1,141.21199808219862,Intel Core i7,8,0,Nvidia,Windows
951,Dell,Ultrabook,8,1.36,94572.0,0,0,157.3505121487356,Intel Core i7,256,0,Intel,Windows
952,Toshiba,Notebook,8,1.2,77788.8,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
953,Asus,2 in 1 Convertible,8,1.2,61751.52,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No Os/Linux
954,Lenovo,Ultrabook,8,1.7,79333.3872,0,1,157.3505121487356,Intel Core i7,256,0,Intel,Windows
955,Dell,Gaming,16,4.36,168045.12,0,1,254.67134914246222,Intel Core i7,512,1024,Nvidia,Windows
956,Dell,2 in 1 Convertible,8,1.24,101178.72,1,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
957,HP,2 in 1 Convertible,4,1.45,41292.0,1,0,135.0942111925629,Other Intel Processor,256,0,Intel,Windows
958,Dell,Ultrabook,8,1.3,67559.04,0,0,276.053530085501,Intel Core i7,256,0,Intel,Windows
959,Acer,2 in 1 Convertible,4,1.25,20725.92,1,1,135.0942111925629,Intel Celeron Dual,0,0,Intel,Others/No Os/Linux
960,Toshiba,Notebook,8,1.2,81784.8,0,0,165.6321180513006,Intel Core i5,256,0,Intel,Windows
961,Lenovo,Ultrabook,8,1.36,93772.8,0,1,176.23257360658386,Intel Core i5,256,0,Intel,Windows
962,Acer,Notebook,12,2.4,53759.52,0,0,141.21199808219862,Intel Core i5,128,1024,Nvidia,Windows
963,Toshiba,Ultrabook,8,1.1,95371.2,1,0,176.23257360658386,Intel Core i7,512,0,Intel,Windows
964,HP,Notebook,8,2.04,45101.52,0,0,100.45466986113651,Intel Core i5,0,1024,Nvidia,Windows
965,Dell,Notebook,4,2.25,24808.2336,0,0,100.45466986113651,Intel Core i3,0,1024,AMD,Others/No Os/Linux
966,Dell,Notebook,4,1.9,43956.0,0,0,100.45466986113651,Intel Core i5,0,500,Intel,Windows
967,HP,Notebook,4,2.04,36496.8,0,0,141.21199808219862,Intel Core i3,0,500,Intel,Windows
